ID	code	seed_count	full_count	Species	Genus	Family	Order	Class	Phylum	Kingdom	Superkingdom
1298647	PHRSO	2	0	Phreagena soyoae	Phreagena	Vesicomyidae	Veneroida	Bivalvia	Mollusca	Metazoa	Eukaryota
1328066	MESFR	1	0	Mesocentrotus franciscanus	Mesocentrotus	Strongylocentrotidae	Echinoida	Echinoidea	Echinodermata	Metazoa	Eukaryota
1348078	POEMA	2	0	Poecilobdella manillensis	Poecilobdella	Hirudinidae	Hirudinida	Clitellata	Annelida	Metazoa	Eukaryota
1423826	HETBL	8	0	Heterololigo bleekeri	Heterololigo	Loliginidae	Teuthida	Cephalopoda	Mollusca	Metazoa	Eukaryota
1489928	9LABR	10	75154	NA	NA	NA	Labriformes	Actinopteri	Chordata	Metazoa	Eukaryota
1519145	XIBTU	1	0	Xibalbanus tulumensis	Xibalbanus	Speleonectidae	Nectiopoda	Remipedia	Arthropoda	Metazoa	Eukaryota
1519839	CONLV	1	0	Conus lenavati	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
1662106	SCOPA	1	0	Scorpio palmatus	Scorpio	Scorpionidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
1720309	EXAPA	4	0	Exaiptasia pallida	Exaiptasia	Aiptasiidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
1868482	TARSY	11	65613	Carlito syrichta	Carlito	Tarsiidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
1870830	DIPOM	6	0	Diplobatis ommata	Diplobatis	Narcinidae	Torpediniformes	Chondrichthyes	Chordata	Metazoa	Eukaryota
2015173	OOCBI	67	18777	Ooceraea biroi	Ooceraea	Formicidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
2585209	NEPCL	6	0	Trichonephila clavipes	Trichonephila	Nephilidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
